url,city,family_edition,value,you_save,discount_pct,num_sold,sold_out,started_at,weekday_start,duration,category,likes
http://escapes.livingsocial.com/deals/41162-one-ticket-to-grease,Boston,0,78,39,50,1013,0,4/26/2011,Tue,1,Entertainment,28
http://livingsocial.com/deals/39644-30-minutes-or-60-minutes-of-batting-cages,Boston,0,35,18,51,148,0,4/26/2011,Tue,1,Entertainment,3
https://livingsocial.com/deals/39181-green-mountain-spa-retreat,Boston,0,590,295,50,161,0,4/27/2011,Wed,7,Escapes,24
http://livingsocial.com/deals/37826-keratin-complex-express-or-simply-smooth-blowout,Boston,0,200,150,75,159,0,4/27/2011,Wed,2,Beauty,10
http://livingsocial.com/deals/38094-ten-yoga-classes,Boston,0,150,120,80,1664,0,4/27/2011,Wed,2,Escapes,46
http://livingsocial.com/deals/39182-personalized-star-and-certificate,Boston,0,65,45,69,1241,0,4/28/2011,Thu,1,Retail,43
http://livingsocial.com/deals/34260-10-to-spend-on-pitas-or-70-for-catering-platter,Boston,0,10,5,50,672,0,4/28/2011,Thu,1,Restaurant,4
http://livingsocial.com/deals/42020-ticket-for-yacht-party-cruise,Boston,0,80,40,50,776,0,4/29/2011,Fri,3,Entertainment,39
http://livingsocial.com/deals/39757-aerial-photography,Boston,0,750,551,73,8,0,4/29/2011,Fri,3,Services,4
http://livingsocial.com/deals/39152-unlimited-classes-and-50-off-membership,Boston,1,114,59,52,10,0,5/2/2011,Mon,7,Entertainment,6
http://livingsocial.com/deals/41246-50-to-spend-on-italian-cuisine,Boston,0,50,25,50,528,0,5/3/2011,Tue,1,Restaurant,7
http://livingsocial.com/deals/26462-40-to-spend-on-dry-cleaning,Boston,0,40,20,50,58,0,5/3/2011,Tue,1,Entertainment,3
http://livingsocial.com/deals/44412-seven-days-of-vegan-or-gluten-free-vegan-meals,Boston,0,265,136,51,165,0,5/4/2011,Wed,2,Services,22
http://livingsocial.com/deals/35059-one-show-admission-two-tapas-and-one-soft-drink,Boston,0,25,15,60,144,0,5/5/2011,Thu,1,Entertainment,8
http://livingsocial.com/deals/39930-50-to-spend-on-products-and-services,Boston,0,50,25,50,331,0,5/5/2011,Thu,2,Retail,3
http://livingsocial.com/deals/41273-clambake-or-barbecue-party-for-ten-people,Boston,0,750,450,60,108,0,5/6/2011,Fri,3,Services,21
http://livingsocial.com/deals/23701-biplane-ride-for-two,Boston,0,225,113,50,319,0,5/6/2011,Fri,3,Entertainment,19
http://livingsocial.com/deals/37923-oil-change-lube-tire-rotation-and-brake-check,Boston,0,60,35,58,56,0,5/9/2011,Mon,2,Services,0
http://livingsocial.com/deals/32388-on-location-family-portrait-session-and-two-prints,Boston,1,232,152,66,30,0,5/9/2011,Mon,7,Services,3
http://escapes.livingsocial.com/deals/28040-initial-invisalign-exam-and-1-000-off-invisalign,Boston,0,1959,1910,97,298,0,5/10/2011,Tue,1,Health,15
http://livingsocial.com/deals/41703-ticket-for-four-hour-guided-ghost-tour,Boston,0,25,13,52,228,0,5/10/2011,Tue,1,Entertainment,4
http://livingsocial.com/deals/35105-wash-and-blow-dry,Boston,0,35,20,57,516,0,5/11/2011,Wed,1,Beauty,7
http://livingsocial.com/deals/44838-cape-cod-inn,Boston,0,887,392,44,131,0,5/11/2011,Wed,7,Escapes,44
http://livingsocial.com/deals/41707-50-to-spend-on-italian-american-fare,Boston,0,50,25,50,141,0,5/11/2011,Wed,1,Restaurant,5
http://livingsocial.com/deals/35117-10-to-spend-on-ice-cream-and-ice-cream-cakes,Boston,0,10,5,50,336,0,5/12/2011,Thu,1,Specialty Food,6
http://livingsocial.com/deals/41840-10-gym-visits-with-3-tennis-or-pilates-sessions,Boston,0,250,201,80,4,0,5/12/2011,Thu,1,Health,2
http://livingsocial.com/deals/37523-massage-and-facial-or-keratin-treatment,Boston,0,70,35,50,240,0,5/13/2011,Fri,3,Beauty,5
http://livingsocial.com/deals/30160-weight-loss-package,Boston,0,486,246,51,27,0,5/13/2011,Fri,3,Health,2
http://livingsocial.com/deals/47124-50-to-spend-on-office-supplies-and-business-cards,Boston,0,50,40,80,2102,0,5/16/2011,Mon,2,Retail,57
http://livingsocial.com/deals/45122-unlimited-boot-camp-or-one-month-youth-program,Boston,0,149,120,81,65,0,5/16/2011,Mon,1,Health,8
http://livingsocial.com/deals/27561-open-gym-passes-or-kids-night-out-package,Boston,1,30,15,50,46,0,5/16/2011,Mon,7,Entertainment,8
http://livingsocial.com/deals/44417-20-of-mediterranean-fare-or-50-of-catering,Boston,0,20,10,50,304,0,5/17/2011,Tue,2,Restaurant,9
http://livingsocial.com/deals/39836-brazilian-wax-european-facial-or-collagen-facial,Boston,0,50,25,50,290,0,5/17/2011,Tue,1,Beauty,3
http://livingsocial.com/deals/32629-five-fitness-classes,Boston,0,60,35,58,442,0,5/18/2011,Wed,1,Health,12
http://livingsocial.com/deals/42125-200-to-spend-on-new-bike-or-bicycle-rebuild,Boston,0,200,100,50,7,0,5/18/2011,Wed,1,Services,3
https://escapes.livingsocial.com/deals/39334-narragansett-beach-inn,Boston,0,469,236,50,189,0,5/18/2011,Wed,7,Escapes,34
http://livingsocial.com/deals/37379-boudoir-photo-shoot-and-prints,Boston,0,300,201,67,145,0,5/19/2011,Thu,1,Services,10
http://livingsocial.com/deals/41102-30-to-spend-on-american-cuisine,Boston,0,30,15,50,665,0,5/19/2011,Thu,1,Restaurant,21
http://livingsocial.com/deals/45995-rock-climbing-music-blue-ribbon-bbq,Boston,0,59,30,51,277,0,5/20/2011,Fri,3,Entertainment,31
http://livingsocial.com/deals/30442-massage-acupuncture-or-75-to-spend-on-waxing,Boston,0,80,41,51,210,0,5/20/2011,Fri,3,Beauty,7
http://livingsocial.com/deals/45617-four-month-access-to-online-learning-program,Boston,1,40,20,50,41,0,5/23/2011,Mon,7,Services,9
http://livingsocial.com/deals/39250-40-to-spend-on-laundry-and-dry-cleaning-services,Boston,0,40,20,50,256,0,5/23/2011,Mon,1,Services,3
http://livingsocial.com/deals/39928-40-to-spend-on-apparel,Boston,0,40,20,50,11,0,5/23/2011,Mon,1,Retail,1
http://livingsocial.com/deals/46352-two-hours-of-bowling-with-shoes-for-up-to-six,Boston,0,40,21,53,184,0,5/24/2011,Tue,1,Entertainment,14
http://livingsocial.com/deals/45870-30-minute-or-60-minute-segway-rental,Boston,0,35,20,57,199,0,5/24/2011,Tue,1,Entertainment,15
http://livingsocial.com/deals/49949-drool-baby-expo-ticket-and-25-of-baby-merchandise,Boston,0,60,30,50,38,0,5/25/2011,Wed,1,Entertainment,9
https://livingsocial.com/deals/47759-white-mountain-historic-mansion,Boston,0,493,295,60,229,0,5/25/2011,Wed,7,Escapes,26
http://livingsocial.com/deals/47008-three-hours-of-cleaning-and-25-off-next-cleaning,Boston,0,125,65,52,694,0,5/25/2011,Wed,1,Services,22
http://livingsocial.com/deals/42985-one-month-of-unlimited-automated-personal-training,Boston,0,119,80,67,157,0,5/25/2011,Wed,1,Health,9
http://livingsocial.com/deals/48443-50-to-spend-on-french-cuisine,Boston,0,50,25,50,2435,0,5/26/2011,Thu,1,Restaurant,23
http://livingsocial.com/deals/47058-horseback-trail-ride,Boston,0,50,25,50,651,0,5/26/2011,Thu,1,Entertainment,24
http://livingsocial.com/deals/46087-two-adventure-tour-tickets,Boston,0,260,171,66,253,0,5/27/2011,Fri,3,Entertainment,13
http://livingsocial.com/deals/46487-dermasound-facial-and-chocolate-power-peel,Boston,0,275,175,64,14,0,5/27/2011,Fri,3,Beauty,1
http://livingsocial.com/deals/37378-unlimited-pilates-yoga-and-barre-classes,Boston,0,40,20,50,60,0,5/30/2011,Mon,2,Health,2
http://livingsocial.com/deals/38459-5-weeks-of-kids-martial-arts-classes-and-uniform,Boston,1,200,131,66,24,0,5/30/2011,Mon,7,Health,0
http://livingsocial.com/deals/40266-one-month-of-unlimited-boot-camp-or-four-urbanruns,Boston,0,99,59,60,102,0,5/30/2011,Mon,2,Health,5
http://livingsocial.com/deals/43339-3-hour-language-boot-camp-in-spanish-or-italian,Boston,0,55,35,64,291,0,5/31/2011,Tue,1,Services,6
http://livingsocial.com/deals/42463-60-to-spend-on-prepared-food-or-in-store-assembly,Boston,0,60,30,50,245,0,5/31/2011,Tue,1,Services,9
http://livingsocial.com/deals/51309-hour-long-massage,Boston,0,80,41,51,1161,0,6/1/2011,Wed,1,Beauty,10
http://livingsocial.com/deals/37525-1-000-off-invisalign-or-dental-exam-and-cleaning,Boston,0,1150,1090,95,13,0,6/1/2011,Wed,1,Health,0
http://livingsocial.com/deals/47412-boston-harbor-evening-cruise-ticket,Boston,0,16,8,50,3608,0,6/2/2011,Thu,1,Entertainment,39
http://livingsocial.com/deals/48723-30-of-paintable-pottery-or-byob-ladies-night,Boston,0,30,15,50,52,0,6/2/2011,Thu,1,Entertainment,4
https://escapes.livingsocial.com/deals/31579-half-day-porsche-carrera-911-rental,Boston,0,125,63,50,308,0,6/3/2011,Fri,3,Services,23
http://livingsocial.com/deals/37524-50-to-spend-on-tapas,Boston,0,50,25,50,596,0,6/3/2011,Fri,3,Restaurant,27
http://escapes.livingsocial.com/deals/52241-night-tour-of-boston-salem-or-plymouth,Boston,0,10,5,50,1029,0,6/6/2011,Mon,1,Entertainment,9
http://livingsocial.com/deals/52497-five-pass-membership-for-adult-and-child,Boston,1,263,213,81,323,0,6/6/2011,Mon,7,Health,9
http://livingsocial.com/deals/53543-one-dozen-cupcakes,Boston,0,30,15,50,148,0,6/6/2011,Mon,1,Specialty Food,6
http://livingsocial.com/deals/30479-in-office-teeth-whitening-and-consultation,Boston,0,349,250,72,146,0,6/7/2011,Tue,2,Health,0
http://livingsocial.com/deals/50173-deluxe-or-premium-regatta-viewing-ticket,Boston,0,300,155,52,17,0,6/7/2011,Tue,2,Entertainment,6
http://livingsocial.com/deals/46970-brazilian-wax-20-or-brazilian-blowout-45,Boston,0,90,45,50,143,0,6/8/2011,Wed,1,Beauty,10
http://livingsocial.com/deals/31368-eight-fitness-classes,Boston,0,75,40,53,174,0,6/8/2011,Wed,1,Health,6
http://escapes.livingsocial.com/deals/39212-30-to-spend-on-italian-cuisine,Boston,0,30,15,50,295,0,6/9/2011,Thu,1,Restaurant,1
http://livingsocial.com/deals/52535-one-day-dock-hop-pass,Boston,0,25,13,52,682,0,6/9/2011,Thu,1,Services,12
https://livingsocial.com/deals/49153-40-to-spend-on-italian-food,Boston,0,40,20,50,335,0,6/10/2011,Fri,3,Restaurant,4
http://escapes.livingsocial.com/deals/56987-full-service-detail-package,Boston,0,200,101,51,156,0,6/10/2011,Fri,3,Services,16
http://livingsocial.com/deals/53613-25-to-spend-on-thai-cuisine,Boston,0,25,13,52,106,0,6/13/2011,Mon,1,Restaurant,3
http://livingsocial.com/deals/52937-weeklong-pre-college-summer-program,Boston,1,1195,598,50,9,0,6/13/2011,Mon,7,Entertainment,4
http://livingsocial.com/deals/49791-two-hours-of-house-cleaning,Boston,0,100,51,51,228,0,6/14/2011,Tue,2,Services,4
http://livingsocial.com/deals/56479-one-day-of-healthy-prepared-meals-with-delivery,Boston,0,60,30,50,168,0,6/14/2011,Tue,1,Restaurant,5
https://livingsocial.com/deals/31852-inner-harbor-cruise-and-charles-river-tour,Boston,0,21,11,52,3406,0,6/15/2011,Wed,2,Entertainment,16
http://livingsocial.com/deals/40371-100-to-spend-on-laser-services-or-injectables,Boston,0,100,50,50,22,0,6/15/2011,Wed,1,Beauty,1
http://livingsocial.com/deals/50189-clipper-cut-and-hot-shave-massage-or-both,Boston,0,45,23,51,126,0,6/16/2011,Thu,1,Beauty,6
http://livingsocial.com/deals/52273-30-to-spend-on-american-cuisine,Boston,0,30,15,50,220,0,6/16/2011,Thu,1,Restaurant,7
http://livingsocial.com/deals/40708-two-hour-introductory-sailing-lesson,Boston,0,75,40,53,768,0,6/17/2011,Fri,3,Entertainment,19
http://livingsocial.com/deals/49685-airsoft-access-gun-rental-ammo-and-safety-gear,Boston,0,50,25,50,161,0,6/17/2011,Fri,3,Entertainment,6
http://livingsocial.com/deals/56095-family-sailing-lesson-for-up-to-six-people,Boston,1,395,198,50,39,0,6/20/2011,Mon,7,Entertainment,4
http://livingsocial.com/deals/49206-bowling-for-four-or-20-of-bowling-or-billiards,Boston,0,48,24,50,117,0,6/20/2011,Mon,1,Entertainment,7
http://livingsocial.com/deals/63647-75-of-driving-credit-and-application-fee,Boston,0,100,61,61,78,0,6/20/2011,Mon,1,Services,2
http://livingsocial.com/deals/62361-platinum-car-wash,Boston,0,22,12,55,1528,0,6/21/2011,Tue,2,Services,13
http://livingsocial.com/deals/42466-70-minute-swedish-or-60-minute-deep-tissue-massage,Boston,0,80,43,54,448,0,6/21/2011,Tue,1,Beauty,12
http://livingsocial.com/deals/47115-admission-to-grand-tasting-session-i-or-iii,Boston,0,45,23,51,2398,0,6/22/2011,Wed,2,Entertainment,59
http://livingsocial.com/deals/61867-vermont-mountain-getaway,Boston,0,550,275,50,123,0,6/22/2011,Wed,7,Escapes,37
http://livingsocial.com/deals/33921-one-month-of-unlimited-gym-access,Boston,0,45,25,56,45,0,6/23/2011,Thu,1,Health,3
https://livingsocial.com/deals/62417-30-to-spend-on-indian-and-nepali-cuisine,Boston,0,30,15,50,293,0,6/23/2011,Thu,1,Restaurant,3
http://livingsocial.com/deals/60211-unlimited-massages-facials-and-tanning,Boston,0,636,606,95,226,0,6/24/2011,Fri,3,Beauty,19
http://livingsocial.com/deals/49909-laser-hair-removal-or-vein-removal-or-photofacial,Boston,0,300,201,67,416,0,6/24/2011,Fri,3,Beauty,5
http://livingsocial.com/deals/66629-one-week-or-three-week-music-camp,Boston,1,500,250,50,13,0,6/27/2011,Mon,7,Entertainment,4
https://livingsocial.com/deals/60771-ticket-for-whale-watch,Boston,0,40,20,50,3000,0,6/27/2011,Mon,1,Entertainment,60
http://livingsocial.com/deals/56807-30-to-spend-on-american-cuisine,Boston,0,30,15,50,118,0,6/27/2011,Mon,1,Restaurant,7
http://livingsocial.com/deals/58159-60-to-spend-on-flatware,Boston,0,60,42,70,2384,0,6/29/2011,Wed,1,Retail,23
http://livingsocial.com/deals/60231-30-to-spend-on-indian-and-nepalese-cuisine,Boston,0,30,15,50,196,0,6/29/2011,Wed,1,Restaurant,5
http://livingsocial.com/deals/47214-admission-to-dessert-showcase,Boston,0,60,30,50,465,0,6/30/2011,Thu,1,Entertainment,22
http://livingsocial.com/deals/43490-dental-exam-cleaning-and-x-rays,Boston,0,250,195,78,15,0,6/30/2011,Thu,1,Health,1
http://livingsocial.com/deals/65407-brazilian-blowout,Boston,0,300,150,50,37,0,7/1/2011,Fri,3,Beauty,6
https://livingsocial.com/deals/56729-40-to-spend-on-italian-cuisine,Boston,0,40,20,50,376,0,7/1/2011,Fri,3,Restaurant,13
http://livingsocial.com/deals/27682-15-of-food-and-drink-or-two-lunch-specials,Chicago,0,15,8,53,171,0,3/21/2011,Mon,1,Restaurant,1
https://livingsocial.com/deals/29587-morning-or-afternoon-art-and-yoga-summer-camp,Chicago,1,175,90,51,49,0,3/21/2011,Mon,7,Services,6
http://livingsocial.com/deals/31139-20-to-spend-on-food-and-drink,Chicago,0,20,10,50,88,0,3/21/2011,Mon,1,Restaurant,6
http://livingsocial.com/deals/30020-one-or-three-step-lawn-fertilization-package,Chicago,0,46,23,50,351,0,3/22/2011,Tue,1,Services,10
http://livingsocial.com/deals/30597-20-to-spend-on-food-and-two-frozen-margaritas,Chicago,0,31,21,68,243,0,3/22/2011,Tue,1,Restaurant,8
http://livingsocial.com/deals/26547-one-icing-teeth-whitening-kit,Chicago,0,299,231,77,435,0,3/22/2011,Tue,1,Health,6
http://livingsocial.com/deals/21241-60-minute-therapeutic-massage-and-sauna-session,Chicago,0,85,45,53,305,0,3/22/2011,Tue,1,Beauty,7
http://livingsocial.com/deals/28467-photo-shoot-and-six-photo-sheets,Chicago,0,108,90,83,3991,0,3/23/2011,Wed,1,Services,191
http://livingsocial.com/deals/27277-30-to-spend-on-food-and-drink,Chicago,0,30,15,50,340,0,3/23/2011,Wed,1,Restaurant,14
http://livingsocial.com/deals/27571-hour-long-massage-and-spinal-health-exam,Chicago,0,200,170,85,328,0,3/23/2011,Wed,1,Health,10
http://partners.livingsocial.com/deals/32290-wine-tasting-and-30-to-spend-on-wine,Chicago,0,37,22,59,276,0,3/24/2011,Thu,1,Retail,12
http://livingsocial.com/deals/29541-nutritional-consultation-25-or-massage-45,Chicago,0,100,55,55,611,0,3/24/2011,Thu,1,Beauty,16
http://livingsocial.com/deals/24710-microdermabrasion-and-10-gift-certificate,Chicago,0,159,104,65,116,0,3/24/2011,Thu,1,Beauty,6
http://livingsocial.com/deals/29093-40-to-spend-on-food-and-drink,Chicago,0,40,20,50,63,0,3/24/2011,Thu,1,Restaurant,3
http://livingsocial.com/deals/31239-wine-and-food-pairing-class-for-two,Chicago,0,70,35,50,1113,0,3/25/2011,Fri,3,Entertainment,31
http://livingsocial.com/deals/23612-speed-pass-racing-experience-or-ride-along,Chicago,0,99,50,51,382,0,3/25/2011,Fri,3,Entertainment,40
http://livingsocial.com/deals/27724-facial-35-or-50-units-of-dysport-125,Chicago,0,75,40,53,143,0,3/25/2011,Fri,3,Beauty,1
http://livingsocial.com/deals/32985-car-wash-and-wax,Chicago,0,45,23,51,208,0,3/25/2011,Fri,3,Services,4
https://livingsocial.com/deals/27926-20-or-30-to-spend-on-food-and-drink,Chicago,0,20,10,50,314,0,3/28/2011,Mon,1,Restaurant,5
http://livingsocial.com/deals/32301-pedicure-and-no-chip-manicure,Chicago,0,70,35,50,273,0,3/28/2011,Mon,1,Beauty,14
http://livingsocial.com/deals/32369-group-fitness-classes-or-personal-training,Chicago,0,99,70,71,251,0,3/28/2011,Mon,1,Health,20
http://livingsocial.com/deals/31348-two-tickets-to-exotic-animal-show,Chicago,1,16,8,50,435,0,3/28/2011,Mon,7,Entertainment,35
http://livingsocial.com/deals/32233-swedish-deep-tissue-or-hot-stone-massage,Chicago,0,70,35,50,298,0,3/28/2011,Mon,2,Beauty,13
https://livingsocial.com/deals/31000-three-month-wine-club-membership,Chicago,0,105,56,53,37,0,3/29/2011,Tue,1,Other,2
http://partners.livingsocial.com/deals/29977-carpet-cleaning-for-three-areas,Chicago,0,150,86,57,158,0,3/29/2011,Tue,1,Services,4
http://livingsocial.com/deals/31379-20-to-spend-on-food-and-drink,Chicago,0,20,10,50,180,0,3/29/2011,Tue,1,Restaurant,1
https://livingsocial.com/deals/32757-prix-fixe-dinner-for-two,Chicago,0,60,30,50,875,0,3/29/2011,Tue,1,Restaurant,10
http://livingsocial.com/deals/32157-10-to-spend-on-specialty-drinks,Chicago,0,10,5,50,380,0,3/30/2011,Wed,1,Specialty Food,5
https://livingsocial.com/deals/33239-home-cleaning-for-up-to-three-rooms,Chicago,0,120,65,54,920,0,3/30/2011,Wed,2,Services,30
http://livingsocial.com/deals/26869-one-or-three-30-minute-horseback-riding-lessons,Chicago,0,40,25,63,166,0,3/30/2011,Wed,1,Entertainment,6
http://livingsocial.com/deals/33101-20-to-spend-on-food-and-drink,Chicago,0,20,10,50,235,0,3/31/2011,Thu,1,Restaurant,6
http://livingsocial.com/deals/33234-manicure-or-haircut-blowout-style-and-highlight,Chicago,0,30,15,50,525,0,3/31/2011,Thu,1,Beauty,6
https://livingsocial.com/deals/29151-30-to-spend-on-food-and-drink,Chicago,0,30,15,50,527,0,3/31/2011,Thu,1,Restaurant,13
http://partners.livingsocial.com/deals/33509-20-to-spend-on-food-and-drink,Chicago,0,20,10,50,732,0,3/31/2011,Thu,1,Restaurant,10
http://livingsocial.com/deals/18200-six-laser-hair-removal-treatments,Chicago,0,750,651,87,372,0,4/1/2011,Fri,3,Beauty,6
http://livingsocial.com/deals/21025-facial-and-mani-pedi,Chicago,0,126,66,52,69,0,4/1/2011,Fri,3,Beauty,4
http://livingsocial.com/deals/23462-three-non-invasive-lipolaser-treatments,Chicago,0,750,555,74,535,0,4/1/2011,Fri,3,Beauty,23
http://livingsocial.com/deals/32479-eye-exam-+-215-of-prescription-eyewear,Chicago,0,400,330,83,171,0,4/1/2011,Fri,3,Health,4
https://livingsocial.com/deals/21574-40-to-spend-on-food-and-drink,Chicago,0,40,20,50,424,0,4/4/2011,Mon,2,Restaurant,10
http://livingsocial.com/deals/30025-two-40-or-three-80-horseback-riding-lessons,Chicago,0,80,40,50,234,0,4/4/2011,Mon,2,Entertainment,16
http://livingsocial.com/deals/34476-pop-song-and-dance-program-with-dvd,Chicago,0,65,35,54,20,0,4/4/2011,Mon,1,Entertainment,2
https://livingsocial.com/deals/16062-two-60-minute-children-s-art-classes,Chicago,1,20,10,50,447,0,4/4/2011,Mon,7,Entertainment,16
http://livingsocial.com/deals/30191-15-15-or-30-30-yoga-classes,Chicago,0,240,225,94,724,0,4/4/2011,Mon,1,Health,18
http://livingsocial.com/deals/28445-20-to-spend-on-food,Chicago,0,20,10,50,236,0,4/5/2011,Tue,1,Restaurant,3
http://livingsocial.com/deals/29518-brazilian-wax-29-or-lip-brow-threading-10,Chicago,0,65,36,55,550,0,4/5/2011,Tue,1,Beauty,15
http://livingsocial.com/deals/22399-wine-tasting-class,Chicago,0,30,15,50,319,0,4/5/2011,Tue,1,Specialty Food,6
http://livingsocial.com/deals/27312-40-or-100-to-spend-on-catered-meals,Chicago,0,40,20,50,43,0,4/5/2011,Tue,1,Services,2
http://livingsocial.com/deals/30297-bike-tune-up-with-computer-or-40-of-merchandise,Chicago,0,40,20,50,178,0,4/6/2011,Wed,1,Retail,2
http://livingsocial.com/deals/31356-50-to-spend-on-prepared-cuisine,Chicago,0,50,25,50,7,0,4/6/2011,Wed,1,Services,3
http://livingsocial.com/deals/32677-introduction-to-wine-class,Chicago,0,40,20,50,804,0,4/6/2011,Wed,1,Entertainment,24
http://livingsocial.com/deals/23217-haircut-highlight-and-blowout-package,Chicago,0,155,80,52,80,0,4/6/2011,Wed,1,Beauty,5
http://livingsocial.com/deals/31828-30-to-spend-on-food-and-drink,Chicago,0,30,15,50,2001,0,4/7/2011,Thu,1,Restaurant,100
http://livingsocial.com/deals/33438-appetizers-and-wine-for-two,Chicago,0,36,18,50,56,0,4/7/2011,Thu,1,Restaurant,5
http://livingsocial.com/deals/33202-30-to-spend-on-food-and-drink,Chicago,0,30,15,50,364,0,4/7/2011,Thu,1,Restaurant,13
http://livingsocial.com/deals/31422-40-to-spend-on-food-and-drink,Chicago,0,40,20,50,442,0,4/7/2011,Thu,1,Restaurant,6
http://livingsocial.com/deals/31763-one-or-two-lipolaser-slimming-sessions,Chicago,0,250,153,61,99,0,4/8/2011,Fri,3,Other,3
http://livingsocial.com/deals/30756-eco-friendly-home-cleaning-for-up-to-five-bedrooms,Chicago,0,90,50,56,84,0,4/8/2011,Fri,3,Services,15
http://livingsocial.com/deals/31945-six-laser-hair-removal-treatments,Chicago,0,1200,1050,88,946,0,4/8/2011,Fri,3,Beauty,12
http://livingsocial.com/deals/33490-handyman-services-65-or-pressure-washing-90,Chicago,0,150,85,57,144,0,4/8/2011,Fri,3,Services,1
http://escapes.livingsocial.com/deals/30736-one-year-subscription-poster-and-stickers,Chicago,1,30,15,50,695,0,4/11/2011,Mon,7,Retail,23
http://livingsocial.com/deals/33612-five-27-or-ten-50-tango-classes,Chicago,0,55,28,51,377,0,4/11/2011,Mon,1,Health,16
